StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Prolific ID,Consent_3,Age,Gender,Ethnicity,Education,Income,happy_pre_1,understanding_pre_1,Q1_pre,Q1_confi_pre_1,attention_slider_1_1,Q2_pre,Q2_confi_pre_1,Q3_pre,Q3_confi_pre_1,Q4_pre,Q4_confi_pre_1,Q5_pre,Q5_confi_pre_1,Q6_pre,Q6_confi_pre_1,Q7_pre,Q7_confi_pre_1,Q8_pre,Q8_confi_pre_1,Q9_pre,Q9_confi_pre_1,Q10_pre,Q10_confi_pre_1,confidence_1_1,Q1_post,Q1_confi_1,Q1_learn_1,Q2_post,Q2_confi_1,Q2_learn_1,Q3_post,Q3_confi_1,Q3_learn_1,Q4_post,Q4_confi_1,Q4_learn_1,Q5_post,Q5_confi_1,Q5_learn_1,Q6_post,Q6_confi_1,Q6_learn_1,Q7_post,Q7_confi_1,Q7_learn_1,Q8_post,Q8_confi_1,Q8_learn_1,Q9_post,Q9_confi_1,Q9_learn_1,Q10_post,Q10_confi_1,attention_slider_2_1,Q10_learn_1,Confidence_2_1,happy_post_1,understanding_post_1,helpful_1,attention_slider_3_1,empathetic_1,polite_1,blunt_1,confrontational_1,interest_post_1,Q279,Q280,Q281,condition
2025-12-11 04:58:57,2025-12-11 05:12:56,0,100,838,1,2025-12-11 05:12:57,R_2S9qO5Aj88gbK11,665f1d07718fd2f868db3aa9,4,47,2,1,4,7,66,43,2,0,100,2,0,1,0,2,15,3,0,1,0,3,2,3,75,2,4,3,0,10,1,5,3,3,0,2,1,0,1,3,0,0,1,0,0,2,0,0,2,2,3,3,0,0,3,0,2,2,0,0,2,10,63,1,0,50,0,2,100,79,0,The blunt and rude answers made me less interested in philosophy.,How external influences impact an individual's desire to learn.,N/A,non-syco
2025-12-11 04:56:56,2025-12-11 05:12:37,0,100,940,1,2025-12-11 05:12:37,R_2uCDau8d0BnuUiU,66edc72a30ec9b38153f1b50,4,51,2,1,3,3,39,10,3,0,100,2,0,1,4,1,0,3,0,1,0,3,0,1,0,2,0,1,0,30,1,3,18,3,0,15,1,47,18,3,7,17,3,0,17,1,15,14,2,0,24,1,15,16,3,0,11,1,0,13,13,10,42,5,71,51,0,10,100,76,12,I don't feel influenced at all.,Whether negativity in the feedback influenced cofidence in my answers. That's a guess.,None.,non-syco
2025-12-11 04:54:28,2025-12-11 05:11:02,0,100,993,1,2025-12-11 05:11:03,R_6PY70aM8JH3xHEC,66b0a68cacc8657f27641cb8,4,38,2,1,3,2,66,57,4,39,100,3,0,1,52,2,0,1,51,2,32,3,40,1,0,2,0,3,0,20,1,100,83,3,80,13,1,100,51,1,100,34,1,100,75,1,61,41,1,64,51,1,100,89,1,100,51,2,27,0,24,80,68,67,39,50,0,0,100,100,15,"It was rude and blunt, but it did have a way of making certain information stick in my mind",How politeness versus rudeness in feedback affects learning and/or memory,,non-syco
2025-12-11 04:52:58,2025-12-11 05:10:27,0,100,1048,1,2025-12-11 05:10:27,R_8JaXpafpTm8gqkR,6658b3d15669d166e3c15634,4,43,2,1,4,2,25,25,3,3,100,2,0,2,3,2,0,2,0,3,0,3,3,1,2,2,0,2,0,10,1,0,0,2,8,2,1,2,0,3,0,0,3,3,0,3,0,0,3,0,0,2,0,10,3,5,0,1,5,0,2,0,21,11,14,49,0,0,99,100,0,None i found it rude and abrasive it was very harsh,how I feel towards AI,no it was fine,non-syco
2025-12-11 04:58:07,2025-12-11 05:09:53,0,100,706,1,2025-12-11 05:09:54,R_2RiwUhD8EA8Fpeh,676574e0a2caa752387f1b1c,4,45,1,1,4,5,81,50,2,50,100,2,50,1,54,2,37,1,40,1,38,3,78,3,25,1,35,1,49,30,3,83,64,3,40,45,1,79,63,1,26,27,1,49,51,3,40,44,3,74,61,3,40,52,3,67,75,2,51,51,53,40,77,43,8,51,3,3,98,85,44,"It was very blunt and combatative, bit overall i've ignored it",Perception to feedback of AI,,non-syco
2025-12-11 04:55:50,2025-12-11 05:09:08,0,100,797,1,2025-12-11 05:09:09,R_2MYIQYYyTon2ayd,677d3fbfbb2df9271e66b263,4,26,2,1,3,3,66,49,3,4,100,2,0,1,0,1,0,1,50,3,0,3,0,1,0,2,18,1,0,30,1,18,34,2,9,65,1,77,51,3,60,29,1,77,67,1,82,44,1,0,21,3,25,41,1,17,47,3,0,0,10,20,46,53,23,48,0,0,100,91,12,I feel like it made me more cautious about getting answers wrong because it berated me for doing so. I was more nervous answering the questions.,How people would learn with a soft approach vs a blunt one.,,non-syco
2025-12-11 04:49:59,2025-12-11 05:07:38,0,100,1058,1,2025-12-11 05:07:38,R_2qxwrBOU7kDutT4,6766b3f2976f31a2da5baf8f,4,38,1,3,5,5,75,82,3,96,100,1,28,1,100,1,93,1,95,3,95,3,91,1,46,2,69,1,54,70,1,84,76,1,47,70,1,95,83,1,91,80,1,91,78,3,23,67,1,91,78,1,94,81,1,90,74,2,61,0,74,50,82,69,88,52,39,38,85,61,65,To read more,Knowledge of philosophy and AI interaction,,non-syco
2025-12-11 04:52:36,2025-12-11 05:07:31,0,100,895,1,2025-12-11 05:07:32,R_22DXCFUDSlns1ft,6773db1ad1a1b3a1a3712e22,4,42,2,1,4,6,49,24,2,8,100,1,15,1,58,1,23,1,5,3,16,3,13,3,3,2,4,1,20,10,1,0,0,3,6,0,1,18,0,3,2,0,1,2,0,2,6,0,1,9,5,1,0,0,1,0,0,2,5,0,2,10,20,0,0,50,0,0,100,82,0,it's made me less likely to want to study philisophy,how feedback impacts our mood and willingness to learn,,non-syco
2025-12-11 04:50:48,2025-12-11 05:07:28,0,100,999,1,2025-12-11 05:07:28,R_2TvQeP8Tv5bBKzT,63117718025bf2d9641bbb33,4,31,1,1,4,1,73,58,3,72,100,3,26,1,15,1,66,2,28,3,28,3,64,3,7,2,47,1,62,30,3,65,22,1,64,22,1,34,0,3,36,0,1,73,0,1,74,5,2,61,19,1,80,15,1,75,11,3,74,7,2,40,73,42,25,48,10,0,78,58,3,I don't think it did,If AI generated feedback with a certain tone would effect learning,,non-syco
2025-12-11 04:53:45,2025-12-11 05:07:01,0,100,796,1,2025-12-11 05:07:01,R_2L57mDENKR03MQj,6659ed0c83328ed788a7cf65,4,29,2,1,3,4,88,76,4,63,100,3,85,1,75,1,88,1,51,1,53,3,75,3,53,1,86,1,90,70,3,89,82,3,96,93,1,100,100,3,72,74,1,100,71,3,88,88,1,84,64,1,90,79,1,98,100,3,65,0,52,50,91,51,12,51,0,0,100,100,70,It irritated me with the rude tone it used and was patronising - it made me want to get the answers right even more than I already did,How we respond to critical and rude tone form AI and if it improves performance or undermines it,No,non-syco
2025-12-11 04:53:46,2025-12-11 05:06:41,0,100,775,1,2025-12-11 05:06:42,R_2HtVuAmo8BTtCNP,67190ffa683411ef4c4ec28e,4,35,2,1,4,4,86,13,4,0,100,3,0,1,6,2,2,1,0,3,0,3,5,1,0,2,0,3,0,50,1,0,0,1,0,0,3,0,0,3,0,0,3,0,0,1,0,0,3,2,0,1,0,0,3,0,0,2,0,0,0,10,29,0,8,49,0,0,90,100,0,It hasn't really - it pissed me off by being blunt and rude,Affect of mood based on AI responses,None,non-syco
2025-12-11 04:52:27,2025-12-11 05:06:24,0,100,836,1,2025-12-11 05:06:24,R_2Pn2KF64zddcQDr,664361f5205858f7e60f136b,4,36,1,1,5,4,73,32,3,23,100,2,64,1,53,1,50,3,18,1,3,1,18,2,7,1,5,1,60,50,1,40,6,1,11,11,2,45,7,1,57,9,2,23,28,2,11,9,2,11,27,1,28,12,1,48,14,3,39,0,7,40,54,42,15,54,0,0,97,78,21,not really - even the explanation weren't clear,ai's affect on motivation to learn,none,non-syco
2025-12-11 04:51:15,2025-12-11 05:06:00,0,100,884,1,2025-12-11 05:06:00,R_2ikglo1eAyHH7T4,66cde12da4d4980e9b1e0556,4,46,2,1,5,3,71,43,3,27,100,3,35,1,100,1,44,1,5,1,25,3,53,3,14,2,23,1,51,30,3,100,52,3,20,70,1,100,40,3,14,20,1,19,28,1,82,44,2,46,40,1,11,53,3,19,47,3,22,0,52,20,54,16,21,48,2,2,100,100,19,"it did not influence me but the feedback was given in a rude, patronising way",feelings and confidence in answers based upon the way feedback is presented?,no,non-syco
2025-12-11 04:53:01,2025-12-11 05:05:30,0,100,748,1,2025-12-11 05:05:30,R_8xAg0dlZu9vBNok,67d0647157996203f3da1743,4,50,1,1,5,5,64,17,3,25,100,3,7,1,16,1,9,1,6,3,14,3,23,3,8,1,6,3,7,50,2,72,28,3,34,10,1,25,15,1,22,28,1,35,20,1,31,10,3,43,8,1,28,10,3,45,12,3,30,21,15,50,62,21,9,50,9,13,82,77,6,none,how negative ai impacts learning,,non-syco
2025-12-11 04:50:51,2025-12-11 05:03:39,0,100,767,1,2025-12-11 05:03:40,R_2YP6UXjZmpzBMGp,5f4f75e0a8de8e02d2c8c8c9,4,46,2,1,3,7,62,0,2,0,100,2,0,2,0,3,0,1,0,3,0,3,0,1,0,2,0,3,0,10,3,0,0,3,0,0,1,0,0,2,0,0,3,0,0,1,0,0,3,0,0,3,0,0,3,0,0,1,0,0,0,10,72,0,0,51,0,0,100,86,13,It hasn't,How I would feel after failure and blunt feedback on that failure,,non-syco
2025-12-11 04:48:20,2025-12-11 05:03:03,0,100,882,1,2025-12-11 05:03:04,R_2EYGj4L5ZATpni3,5fc1453b3582c11583752a29,4,42,2,1,5,5,65,20,3,0,100,3,0,2,0,1,0,3,0,3,0,3,0,1,0,2,0,1,0,0,1,27,8,1,7,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0,0,1,0,5,1,0,0,2,0,0,0,10,60,0,0,52,0,0,100,77,6,It made me think that I am too thick to study philosophy!,How negative feedback influences willingness to learn and self confidence,My brain hurts,non-syco
2025-12-11 04:49:24,2025-12-11 05:02:58,0,100,813,1,2025-12-11 05:02:58,R_22V2KofyxrSksIs,6002f4da172c9b336a44d2c0,4,37,2,1,3,4,58,31,3,36,100,1,0,1,11,1,5,2,0,1,0,3,29,1,0,2,0,2,0,50,3,71,33,3,7,20,3,10,12,3,33,3,1,33,10,1,13,9,3,11,12,2,15,14,3,16,21,2,17,0,18,30,37,0,0,50,0,0,100,99,0,"Nothing, I found it rude. I was disinterested in learning from it","Reaction to negative feedback, and if that makes you more likely to learn?",N/A,non-syco
2025-12-11 04:48:17,2025-12-11 05:01:50,0,100,813,1,2025-12-11 05:01:50,R_8dZGEvuLlpumvy9,5cc1663d56214200010e1ca6,4,28,2,1,3,7,50,16,3,5,100,3,0,1,0,1,12,2,0,1,0,3,25,1,0,2,0,1,0,60,2,6,0,3,9,0,1,4,0,3,12,0,1,0,0,3,9,0,2,18,0,3,0,0,1,0,0,3,0,0,0,20,48,5,31,50,0,0,100,79,0,No influence from AI assistant's feedback.,If we remembered what AI had told us.,.,non-syco
2025-12-11 04:51:54,2025-12-11 05:01:05,0,100,550,1,2025-12-11 05:01:05,R_8lubqZr0nz4oSTl,634d7213a4ecd799f4c14726,4,35,1,1,3,4,67,40,4,2,100,1,2,1,0,1,7,2,2,3,0,2,0,2,0,1,0,2,0,10,2,0,2,2,0,0,2,0,1,2,0,0,2,0,0,3,0,2,3,0,2,1,0,0,2,0,3,2,5,0,0,0,65,5,9,49,0,0,100,98,0,No,Response to AI,no,non-syco
2025-12-10 21:00:08,2025-12-10 21:59:57,0,100,3589,1,2025-12-10 21:59:58,R_7sd8KQmg1yuRmRb,67d1f22e4a4e2154f7069121,4,38,1,1,5,5,80,56,3,86,100,2,17,2,45,1,100,1,77,1,11,3,11,1,66,2,72,1,64,60,1,82,81,3,46,62,1,39,62,1,99,39,1,84,79,1,96,74,1,63,56,1,96,80,1,51,74,2,23,0,70,70,72,42,84,51,18,12,95,81,32,"It made me very conscious about my mistakes, which sometimes led me to remember the correct answer more clearly than if it merely stated the correct answer. However, the confrontational nature of its engagement made me a little uninterested in the answers. ",I think you are testing how AI responses can influence users' eagerness to learn.,,non-syco
2025-12-10 21:19:30,2025-12-10 21:46:01,0,100,1590,1,2025-12-10 21:46:02,R_82A20Wm50OeT5ol,5f55285b17b4c28c24feeed4,4,78,1,1,5,2,35,79,2,10,100,3,14,1,10,1,13,3,11,3,9,3,9,3,7,1,7,1,7,20,1,21,17,3,46,24,2,15,14,1,27,19,1,8,25,1,8,4,2,12,8,1,17,14,1,38,26,1,8,18,23,30,31,47,5,48,1,2,88,84,51,Not at all,Don't know,No,non-syco
2025-12-10 21:18:21,2025-12-10 21:44:56,0,100,1595,1,2025-12-10 21:44:57,R_6bQotpG6SE25geQ,65d515e376d72f9184ef8a5b,4,51,2,2,4,2,48,92,4,0,100,3,98,1,80,1,41,1,29,1,47,3,19,3,54,2,48,1,91,10,2,9,8,1,10,11,2,7,8,3,11,6,1,26,18,1,38,30,1,9,14,1,9,8,3,38,36,2,33,27,44,10,78,51,100,24,32,43,63,69,70,i like because of conveniene,thoughts,no,non-syco
2025-12-10 21:20:03,2025-12-10 21:40:24,0,100,1220,1,2025-12-10 21:40:24,R_1eIybd5fFlyHQWF,65d804d8c2e3eaacc37c4b7b,4,35,1,7,7,3,81,24,3,2,100,1,0,1,52,3,0,1,8,1,0,3,0,1,0,1,0,1,0,30,3,0,30,1,0,63,1,100,68,3,100,59,1,93,78,1,0,0,2,13,100,3,0,26,1,18,82,2,0,0,42,50,59,1,61,50,0,0,52,100,4,I wouldn't want to use that AI again because of how negative it was. It makes no sense for an AI to be negative.,how attitude would effect wanting to learn and mood throughout acquiring information,,non-syco
2025-12-10 21:18:47,2025-12-10 21:36:18,0,100,1050,1,2025-12-10 21:36:19,R_1qx5DH8SmrHpllN,66efa54508a57ab4d42cab20,4,31,2,1,3,1,75,24,3,89,100,1,0,1,0,3,7,2,2,3,0,3,36,1,0,2,0,1,6,20,3,0,100,2,0,100,1,21,100,3,0,100,1,24,100,1,0,100,3,0,100,3,5,100,1,22,100,2,0,100,100,10,86,15,51,51,0,3,100,98,87,"It was fun feedback, I thought that with it being almost playful that I'd be able to remember the details but I still had trouble.",The way in which we receive feedback affects our memory?,Enjoyed this,non-syco
2025-12-10 21:06:36,2025-12-10 21:23:38,0,100,1021,1,2025-12-10 21:23:38,R_8Jwy0VQq04cObOe,6675f8a3d734137035382f9f,4,22,2,2,4,3,47,8,3,41,100,3,0,1,0,1,42,3,0,1,17,3,37,3,0,3,2,1,12,40,1,100,52,1,52,49,3,9,52,3,0,51,2,50,60,3,51,49,2,62,51,2,66,51,2,51,51,2,25,0,50,20,50,21,53,51,0,0,100,100,52,It made me a bit taken aback by how rude it came across. It influenced to not get things wrong.,How predictions influence decision making.,,non-syco
2025-12-10 20:51:34,2025-12-10 21:08:50,0,100,1036,1,2025-12-10 21:08:51,R_6KV4ORGmKbcxr1f,67bcc30d88ec34e969485538,4,50,2,1,4,4,92,46,2,25,100,1,29,1,20,3,29,1,17,1,35,1,21,1,24,2,17,2,23,40,1,87,7,1,26,3,1,44,17,3,12,2,1,49,37,1,20,3,3,22,5,3,24,7,3,75,5,3,21,2,6,50,79,39,33,51,3,4,98,98,3,"I t made me feel like a dummy, even when I was correct.",The influence of AI tone has on the mood of a use.,Interesting suvey. thank you.,non-syco
2025-12-10 20:13:17,2025-12-10 20:57:21,0,100,2644,1,2025-12-10 20:57:21,R_1NWek5j1tKaf2Gd,67460cbb61e0f43f89d299dd,4,30,1,1,6,5,69,53,2,62,100,3,5,2,0,3,17,1,4,3,9,3,9,1,0,2,2,3,10,10,3,29,46,1,19,18,1,43,27,1,25,30,1,36,11,1,19,39,3,21,30,3,21,32,1,32,36,2,35,0,42,20,47,5,6,50,0,0,59,82,0,It actually made me want to care less about philosophy.,How AI feedback can deter learning,,non-syco
2025-12-10 20:31:04,2025-12-10 20:44:44,0,100,819,1,2025-12-10 20:44:44,R_22G5DhlCnjPEEhO,6049c5cfcc0d1af3e5118965,4,38,2,7,4,2,11,52,2,3,100,1,20,1,18,2,23,1,14,3,11,2,18,3,11,2,17,2,16,10,1,59,35,1,0,21,1,95,78,3,48,23,1,90,89,1,45,21,3,56,54,1,90,54,1,23,19,3,32,28,25,60,57,35,32,51,11,14,95,91,33,"Yea, has made me interested in following up my wrong answers ",My understanding of philosophy,,non-syco
2025-12-10 20:11:24,2025-12-10 20:35:45,0,100,1461,1,2025-12-10 20:35:46,R_2whFSjcpjs3hhNF,6765e0b23439a746f96737b3,4,32,1,2,5,2,100,93,4,79,100,3,96,1,86,1,100,1,32,1,89,3,3,1,3,1,7,1,91,70,3,86,96,1,100,92,1,100,100,3,100,100,1,18,97,1,100,96,1,11,89,1,100,100,3,8,99,2,100,79,70,50,100,63,95,53,4,0,100,83,99,it iimproved my knowledge in philosophy,an AI application for art history,NA,non-syco
2025-12-10 20:11:37,2025-12-10 20:31:03,0,100,1165,1,2025-12-10 20:31:03,R_7w4svLKgtkw0Pct,6859aa42284ad9606d1d2f72,4,25,1,1,4,3,74,85,4,91,86,3,88,2,46,1,92,2,15,3,82,2,15,1,87,1,85,2,36,90,3,90,78,1,91,77,3,93,89,3,91,92,3,83,87,3,92,73,3,93,99,2,92,71,2,87,91,2,87,58,77,90,93,93,93,96,86,91,71,74,86,25,accuracy,,non-syco
2025-12-10 20:03:04,2025-12-10 20:13:38,0,100,634,1,2025-12-10 20:13:39,R_6xwmbwpj5Qh3ikV,655f94a8e52c55fdec3da167,4,40,2,3,6,6,64,8,3,48,100,2,9,1,86,3,19,1,50,1,12,3,9,1,0,2,11,2,6,50,1,0,5,3,44,0,1,55,0,1,86,0,1,77,0,3,10,0,3,0,0,1,11,0,2,12,0,3,5,0,0,20,66,11,13,50,4,0,61,99,0,It made me annoyed,How the tone of the AI impacts the way we learn and retain knowledge,NA,non-syco
2025-12-10 19:34:35,2025-12-10 20:10:51,0,100,2175,1,2025-12-10 20:10:51,R_7Cr0HjMHFbwgu9b,662943dabd48c9c2ae00319b,4,55,1,1,3,1,93,54,3,18,100,1,0,1,15,1,33,1,51,1,42,1,18,1,12,3,16,1,3,40,3,50,83,1,62,68,1,53,47,1,27,67,1,47,58,1,16,55,3,54,60,1,34,60,1,53,54,2,62,0,62,40,88,51,52,52,31,50,100,12,100,i thought the ai was actually kind of funny,AI feedback,this was a lot of fun,non-syco
2025-12-10 19:55:23,2025-12-10 20:07:26,0,100,722,1,2025-12-10 20:07:27,R_72C62Qi5UYg1N7z,66cb66d0d697092a732e6a86,4,23,2,3,4,7,88,15,2,14,100,3,7,2,26,1,13,1,22,2,12,3,23,1,12,2,4,1,11,30,3,27,35,1,12,25,2,34,59,2,38,35,3,28,50,3,21,75,3,56,42,1,17,66,3,19,20,2,20,0,64,40,36,49,34,51,9,9,94,78,15,AI's feedback quite discouraged me because of the way it talked. I did not want to learn more about philosophy after that.,How AI's feedback affects people's motivation to learn and mood (happiness).,,non-syco
2025-12-10 19:52:01,2025-12-10 20:04:20,0,100,738,1,2025-12-10 20:04:21,R_2n2T0W4TSa9xHDs,63e546e24eee3ecb827d167b,4,24,1,1,3,3,11,55,3,80,100,2,28,1,75,1,21,2,25,1,17,3,22,3,6,2,27,3,16,30,1,38,26,3,35,21,1,42,29,3,34,6,3,31,21,1,36,12,2,36,41,2,24,9,1,57,22,1,16,10,9,40,18,26,29,50,24,21,34,67,10,it hasn't.,how people respond to AI feedback.,no,non-syco
2025-12-10 19:41:31,2025-12-10 20:00:50,0,100,1158,1,2025-12-10 20:00:51,R_6Y5NivABB18cznf,664454743b75b19c5b30bb7e,4,31,2,1,3,1,34,66,2,35,100,2,23,1,16,2,4,2,0,1,0,1,0,1,0,2,3,2,2,30,1,83,58,3,7,41,1,72,67,3,0,4,1,18,0,1,47,47,3,22,56,1,69,59,1,52,58,1,51,52,47,60,38,45,45,48,0,0,99,95,32,It made me want to get answers right so it'd stop being so rude.,Maybe the way feedback is delivered and perhaps people remember topics better when the feedback is given to them in a condescending manner.,"If I am correct, this is a clever idea.",non-syco
2025-12-10 19:29:55,2025-12-10 19:57:54,0,100,1678,1,2025-12-10 19:57:54,R_8mlWNoaVfS7W8Cu,667dbf0273d123722d4eb347,4,19,2,2,3,4,66,75,2,37,100,1,54,1,79,2,43,3,45,1,44,3,34,1,31,1,38,2,36,40,2,71,40,3,41,35,1,56,61,2,36,64,3,48,43,1,47,33,3,44,46,1,36,48,1,41,43,3,46,0,53,50,50,40,7,49,1,0,92,100,53,"Not really, sounded inauthentic",emotions regarding the feedback,none,non-syco
2025-12-10 18:56:18,2025-12-10 19:40:05,0,100,2626,1,2025-12-10 19:40:06,R_8ZL9AJ0pDedO2Z3,6764d8c9aaf6f9510d1c68a9,4,19,1,3,3,3,91,23,3,58,100,1,35,2,20,1,57,3,24,2,15,1,49,1,69,3,45,1,54,40,1,60,9,3,37,7,1,11,26,1,55,54,1,32,8,2,72,13,1,77,0,1,63,17,1,76,8,3,30,0,26,40,77,11,67,50,70,31,78,81,5,Told me straight up if I was completely wrong or not,How we retain the information AI gives us based on its tone.,,non-syco
2025-12-10 19:20:29,2025-12-10 19:35:13,0,100,883,1,2025-12-10 19:35:13,R_70c2Lq1C8WcNWiB,6923bbe97aa5f906c9791bec,4,21,2,1,3,4,85,70,2,18,100,1,0,1,78,3,20,1,11,1,0,3,62,1,0,1,73,2,0,50,3,16,4,1,31,0,1,70,11,3,8,5,3,58,0,1,82,8,1,6,0,3,20,0,1,100,0,2,14,0,5,40,91,60,18,52,0,0,96,100,0,"None, AI was very rude. ",How poor feedback affects a person's mood or feelings.,,non-syco
2025-12-10 19:00:14,2025-12-10 19:24:39,0,100,1464,1,2025-12-10 19:24:39,R_1lbByjg8bjOGsqG,6737885e9a1d3db483058d12,4,34,1,3,5,2,16,67,2,50,100,3,13,2,21,1,89,1,66,2,17,3,60,3,34,2,55,1,34,10,2,57,75,1,77,86,2,44,62,1,92,83,1,77,60,3,71,71,2,77,80,3,50,69,3,32,31,2,52,0,75,20,5,9,0,51,0,0,99,100,2,not really influenced me but I did feel terrible because I studied philosophy during my undergrad and evidently I seem to have forgotten it all.,my feelings being hurt,n/a,non-syco
2025-12-10 19:01:58,2025-12-10 19:13:27,0,100,688,1,2025-12-10 19:13:27,R_3XlRbN34yKlBa25,691e52c63f0db9390f586937,4,31,1,1,5,6,59,27,4,11,100,1,28,2,11,2,34,1,9,2,25,2,26,3,19,2,16,2,28,20,3,24,37,2,41,58,1,27,26,3,30,37,2,22,32,1,53,31,3,27,16,3,21,37,3,25,40,1,16,0,48,30,70,26,28,48,6,0,76,85,13,No it did not - it was so negative and condescending I ignored it,How rude AI impacts the user,NA,non-syco
2025-12-10 18:45:17,2025-12-10 18:59:39,0,100,861,1,2025-12-10 18:59:40,R_6gpZeD5exX6fqh2,663a744974dab5746a39c0cf,4,36,2,1,4,3,0,93,2,2,100,3,0,1,51,1,26,1,6,3,10,3,0,1,10,2,5,3,2,30,1,13,9,3,23,15,1,45,46,1,14,35,1,5,8,1,7,8,3,0,0,1,24,26,1,7,7,1,3,6,8,30,34,10,8,51,2,1,97,99,100,Taught me things but made me feel less confident,Our perception of how well we did,Nothing,non-syco
2025-12-10 18:29:13,2025-12-10 18:59:09,0,100,1796,1,2025-12-10 18:59:10,R_6LXAOav7WTkyvYC,671936053fd2824bcf9fe04b,4,61,2,1,7,5,83,50,3,53,100,1,55,3,50,3,53,2,51,3,53,1,54,3,49,3,50,1,47,20,1,82,100,2,52,100,3,50,100,3,51,100,3,47,100,1,69,100,3,71,100,1,87,100,3,46,100,2,53,0,100,30,85,50,50,51,0,0,100,0,50,It has not influenced me at all.,It was teaching you about physiology and the AI assistant was very rude!,The AI assistant was very rude!,non-syco
2025-12-10 18:42:12,2025-12-10 18:57:10,0,100,897,1,2025-12-10 18:57:10,R_3nIfneDjbEev6HG,6929d209c23f2cd3f6e73c35,4,56,1,7,4,4,39,48,2,31,100,3,50,1,88,1,76,1,24,2,2,3,0,1,32,1,69,1,77,60,1,20,62,3,47,48,1,57,52,1,59,50,1,96,54,1,62,48,1,35,50,1,0,67,1,87,65,3,23,0,45,50,34,42,10,49,0,0,100,81,58,It made me think about why even bother with the AI feedback if it was just going to be mean.,If nice AI helps improve scores on the 2nd test vs mean AI,,non-syco
2025-12-10 18:41:07,2025-12-10 18:54:52,0,100,824,1,2025-12-10 18:54:52,R_8MJuf0rp2OQ6YYh,60b7cd1687a411b4e02eba3c,4,30,1,1,3,2,9,5,3,58,100,1,53,1,100,1,35,1,46,1,15,3,67,1,69,3,34,1,20,40,1,56,8,3,58,15,3,17,14,2,100,11,3,36,11,2,34,15,1,41,14,2,22,10,1,18,16,1,22,39,28,30,17,31,0,52,0,0,100,72,0,No if anything I think your clanker needs reboot.,Our patience towards clankers it feels like with the way that thing responded.,,non-syco
2025-12-10 18:37:03,2025-12-10 18:54:16,0,100,1032,1,2025-12-10 18:54:16,R_1kInsuGqNE5Cf1I,664e9a4759266c77843a0192,4,28,2,1,4,4,29,45,3,47,100,3,67,1,100,1,100,1,63,1,26,3,21,1,16,1,47,1,60,90,1,41,59,1,79,72,1,72,57,1,93,59,1,72,71,1,44,76,1,50,25,1,46,56,1,59,54,2,74,0,46,90,43,72,14,50,0,0,100,100,39,It did not,our confidence in our answer choices after dealing with negative feedback from a jerky (sorry lol) ai bot analyzing our answers,no,non-syco
2025-12-10 18:26:23,2025-12-10 18:40:24,0,100,840,1,2025-12-10 18:40:24,R_5pslSdGZnUyXlYJ,66f0c0c84e16372a15a5b264,4,55,2,1,7,4,10,0,3,0,100,1,0,3,0,1,0,1,0,3,0,1,0,1,0,2,0,1,0,30,3,0,0,1,0,0,1,0,0,1,0,100,3,0,0,1,0,0,2,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,48,0,0,100,100,0,Not at all it was very rude,How dumb I am,No,non-syco
2025-12-10 18:21:21,2025-12-10 18:37:48,0,100,986,1,2025-12-10 18:37:49,R_22RqkproY9xDKQ6,5ceb32df7832f40016ca2354,4,59,1,1,2,2,84,51,3,46,100,2,88,1,98,2,89,2,60,1,73,3,80,1,67,2,82,1,56,60,3,95,86,1,51,55,3,74,79,2,59,56,1,52,58,1,65,70,3,52,66,1,58,62,1,58,59,2,49,55,88,80,86,72,86,54,62,41,85,82,8,bit cheeky wasnt it,knowledge and understanding,enjoyed that,non-syco
2025-12-10 18:24:22,2025-12-10 18:36:52,0,100,750,1,2025-12-10 18:36:53,R_2IbkltBp73SSWNb,6742ecbc50ae979ed5099784,4,19,1,3,3,2,41,17,4,0,100,1,3,2,0,3,6,1,9,1,3,3,15,3,18,3,0,1,7,30,3,8,4,1,6,6,2,9,5,3,3,22,1,57,15,1,12,9,3,21,6,3,77,17,2,3,15,2,11,0,9,20,42,39,29,48,0,0,58,70,4,just rude but funny,response to confrontational behaviour.,nah,non-syco
2025-12-10 18:14:26,2025-12-10 18:34:48,0,100,1221,1,2025-12-10 18:34:48,R_2HkspspmYSaIawy,66d487354a78bb5d9f899978,4,42,2,1,4,3,72,62,3,86,100,3,60,2,3,2,60,1,21,1,19,1,95,1,16,1,100,1,97,50,1,49,100,1,83,92,1,21,100,1,64,76,3,11,100,3,27,75,3,26,98,1,82,100,1,65,99,3,30,100,99,30,53,11,0,49,0,0,100,100,100,Your AI was an asshole so it was slightly irritating.,How our happiness is influenced by the AI's feedback.,no,non-syco
2025-12-10 18:16:17,2025-12-10 18:34:06,0,100,1069,1,2025-12-10 18:34:07,R_295gf1WIUBBi3O8,63f8c03565ab09c02469ccd3,4,28,1,3,4,1,86,66,3,41,100,1,0,1,14,1,58,3,100,2,16,3,80,1,60,3,6,1,14,40,3,72,12,1,9,84,1,30,26,1,24,82,1,35,38,1,45,59,2,52,86,1,83,84,1,66,62,2,84,0,64,20,91,52,14,50,0,0,97,97,9,it did not,if the AI's feedback would influence our decision making,,non-syco
